code,district_code,name
11.03.01.2025,110301,Alue Merbo
11.03.01.2026,110301,Buket Raya
11.03.01.2027,110301,Gampong Keude
11.03.01.2028,110301,Peukan Idi Cut
11.03.01.2029,110301,Gampong Beunot
11.03.01.2030,110301,Seuneubok Baroh
11.03.01.2031,110301,Teupin Drum
11.03.01.2032,110301,Kuala Idi Cut
11.03.01.2034,110301,Seuneubok Aceh
11.03.01.2035,110301,Gampong Baro
11.03.01.2036,110301,Bagok Panah Sa
11.03.01.2037,110301,Bagok Panah Dua
11.03.01.2038,110301,Bagok Panah Lhee
11.03.01.2039,110301,Bagok Panah Peut
11.03.01.2040,110301,Buket Tualang
11.03.01.2041,110301,Keumuneng Sa
11.03.01.2042,110301,Keumuneng Dua
11.03.01.2043,110301,Keumuneng Lhee
11.03.01.2044,110301,Keumuneng Peut
11.03.01.2045,110301,Keumuneng Limong
11.03.01.2046,110301,Meunasah Blang
11.03.02.2001,110302,Blang Keumahang
11.03.02.2002,110302,Blang Jambee
11.03.02.2003,110302,Keumuneng
11.03.02.2004,110302,Ladang Baro
11.03.02.2005,110302,Buket Panyang
11.03.02.2006,110302,Seuneubok Rambong
11.03.02.2007,110302,Seuneubok Baro
11.03.02.2008,110302,Blang Mideun
11.03.02.2009,110302,Paya Bakong
11.03.02.2010,110302,Teupin Raya
11.03.02.2011,110302,Lhok Rambong
11.03.02.2012,110302,Julok Tunong
11.03.02.2013,110302,Ulee Ateung
11.03.02.2014,110302,Ulee Blang
11.03.02.2015,110302,Labuhan
11.03.02.2016,110302,Naleung
11.03.02.2017,110302,Mane Rampak
11.03.02.2018,110302,Matang
11.03.02.2019,110302,Blang Uyok
11.03.02.2020,110302,Blang Pauh Sa
11.03.02.2021,110302,Blang Pauh Dua
11.03.02.2022,110302,Ulee Tanoh
11.03.02.2023,110302,Keude Kuta Binjei
11.03.02.2024,110302,Bukit Seroja
11.03.02.2025,110302,Kuala Geulumpang
11.03.02.2026,110302,Gampong Baro
11.03.02.2027,110302,Tumpok Teungoh
11.03.02.2028,110302,Seumatang
11.03.02.2029,110302,Ujong Tunong
11.03.02.2030,110302,Bukit Dindeng
11.03.02.2031,110302,Paya Pasi
11.03.02.2032,110302,Alue Cek Doi
11.03.02.2033,110302,Blang Gleum
11.03.02.2034,110302,Tanjong Tok Blang
11.03.02.2035,110302,Buket Makmu
11.03.02.2036,110302,Lhok Seuntang
11.03.02.2037,110302,Simpang Lhee
11.03.03.2001,110303,Gampong Jawa
11.03.03.2002,110303,Keude Blang
11.03.03.2003,110303,Tanoh Anoe
11.03.03.2004,110303,Kuala Peudawa Puntong
11.03.03.2005,110303,Gampong Aceh
11.03.03.2006,110303,Kuta Blang
11.03.03.2007,110303,Gampong Tanjong
11.03.03.2008,110303,Blang Geulumpang
11.03.03.2009,110303,Meunasah Pu'uk
11.03.03.2010,110303,Bantayan Timu
11.03.03.2011,110303,Keutapang Mameh
11.03.03.2012,110303,Seuneubok Rambong
11.03.03.2013,110303,Kuala Idi
11.03.03.2014,110303,Keude Aceh
11.03.03.2023,110303,Seuneubok Bacee
11.03.03.2029,110303,Titi Baro
11.03.03.2047,110303,Tanjong Kapai
11.03.03.2048,110303,Alue Dua Muka O
11.03.03.2049,110303,Alue Dua Muka S
11.03.03.2050,110303,Ulee Blang
11.03.03.2051,110303,Buket Jok
11.03.03.2052,110303,Buket Meulinteung
11.03.03.2053,110303,Gampong Jalan
11.03.03.2054,110303,Teupin Batee
11.03.03.2055,110303,Buket Langa
11.03.03.2056,110303,Buket Pala
11.03.03.2057,110303,Buket Juara
11.03.03.2058,110303,Seuneubok Tutong
11.03.03.2059,110303,Seuneubok Tuha
11.03.03.2060,110303,Sampoimah
11.03.03.2061,110303,Dama pulo
11.03.03.2062,110303,Gureb Blang
11.03.03.2064,110303,Gampong Baro
11.03.03.2065,110303,SeuneubokTeungoh P.Puntong
11.03.03.2067,110303,Kuta Lawah
11.03.04.2001,110304,Jambo Labu
11.03.04.2002,110304,Alue Canang
11.03.04.2003,110304,Alue Drien
11.03.04.2004,110304,Buket Tiga
11.03.04.2005,110304,Benteng
11.03.04.2006,110304,Afeling II Bukit
11.03.04.2007,110304,Keumuneng Hulu
11.03.04.2008,110304,Peutow
11.03.04.2009,110304,Alue Buloh
11.03.04.2010,110304,Alue Teh
11.03.04.2011,110304,Paya Rambong
11.03.04.2012,110304,Alue Gadeng SA
11.03.04.2013,110304,Paya Tampah
11.03.04.2014,110304,Paya Bili Dua
11.03.04.2015,110304,Paya Bili Sa
11.03.04.2016,110304,Paya Peulawi
11.03.04.2017,110304,Keude Birem
11.03.04.2018,110304,Bayeun
11.03.04.2019,110304,Aramiyah
11.03.04.2020,110304,Blang Tualang
11.03.04.2021,110304,Buket Seuleumak
11.03.04.2022,110304,Birem Rayeuk
11.03.04.2023,110304,Alue Gadeng
11.03.04.2024,110304,Alue Gadeng Dua
11.03.04.2025,110304,Alue Sentang
11.03.04.2026,110304,Merbou Dua
11.03.04.2027,110304,Alue Nyamoek
11.03.05.2001,110305,Lokop
11.03.05.2002,110305,Terujak
11.03.05.2003,110305,Tualang
11.03.05.2004,110305,Leles
11.03.05.2005,110305,Ujung Karang
11.03.05.2006,110305,Nalon
11.03.05.2007,110305,Jering
11.03.05.2008,110305,Loot
11.03.05.2009,110305,Seku Alan
11.03.05.2010,110305,Sunti
11.03.05.2011,110305,Umah Taring
11.03.05.2012,110305,Bunin
11.03.05.2013,110305,Sembuang
11.03.05.2014,110305,Seuleumak
11.03.05.2015,110305,Mesir
11.03.05.2016,110305,Rampah
11.03.05.2022,110305,Arul Durin
11.03.06.2001,110306,Keude Bagok Sa
11.03.06.2002,110306,Keude Bagok Dua
11.03.06.2003,110306,Asan Tanjong
11.03.06.2004,110306,Bantayan
11.03.06.2005,110306,Matang Seuleumak
11.03.06.2006,110306,Teupin Pukat
11.03.06.2007,110306,Matang Neuheun
11.03.06.2008,110306,Kuala Bagok
11.03.06.2009,110306,Meunasah Teungoh
11.03.06.2010,110306,Medang Ara
11.03.06.2011,110306,Peulawi
11.03.06.2012,110306,Baroh Bugeng
11.03.06.2013,110306,Seumatang Aron
11.03.06.2014,110306,Blang Panjou
11.03.06.2025,110306,Pulo U
11.03.06.2026,110306,Cot Asan
11.03.06.2027,110306,Paya Enjee
11.03.06.2028,110306,Seuleumak Muda
11.03.06.2029,110306,Matang Panyang
11.03.06.2030,110306,Meunasah Hagu
11.03.06.2031,110306,Matang Kunyet
11.03.06.2032,110306,Buket Panjou
11.03.06.2033,110306,Buket Meurak
11.03.06.2034,110306,Buket Panyang
11.03.06.2035,110306,Seuneubok Dalam
11.03.06.2036,110306,Gampong Mesjid
11.03.06.2037,110306,Alue Siwah Serdang
11.03.06.2038,110306,Gampong Lhee
11.03.06.2039,110306,Beurandang
11.03.06.2040,110306,Gampong Jalan
11.03.06.2041,110306,Seuneubok Rambong
11.03.07.2001,110307,Pasir Putih
11.03.07.2002,110307,Tualang
11.03.07.2003,110307,Keude Peureulak
11.03.07.2004,110307,Leuge
11.03.07.2005,110307,Uteun Dama
11.03.07.2006,110307,Punti
11.03.07.2007,110307,Alue Dua Paya Gajah
11.03.07.2008,110307,Blang Bitra
11.03.07.2009,110307,Kuala Bugak
11.03.07.2010,110307,Paya Lipah
11.03.07.2011,110307,Seumatang Muda Itam
11.03.07.2012,110307,Lhok Dalam
11.03.07.2013,110307,Beusa Meuranoe
11.03.07.2014,110307,Bangka Rimung
11.03.07.2015,110307,Tanoh Rata
11.03.07.2016,110307,Bandrong
11.03.07.2017,110307,Blang Balok
11.03.07.2018,110307,Cot Muda Itam
11.03.07.2019,110307,Keumuneng
11.03.07.2020,110307,Kuala Leuge
11.03.07.2021,110307,Balee Buya
11.03.07.2022,110307,Alue Nibong
11.03.07.2023,110307,Seuneubok Peusangan
11.03.07.2024,110307,Seuneubok Aceh
11.03.07.2025,110307,Seuneubok Pidie
11.03.07.2026,110307,Dama Tutong
11.03.07.2027,110307,Matang Gleum
11.03.07.2028,110307,Lubok Pempeng
11.03.07.2029,110307,Buket Pala
11.03.07.2030,110307,Paya Kalui
11.03.07.2031,110307,Cek Mbon
11.03.07.2032,110307,Paya Meuligou
11.03.07.2033,110307,Blang Simpo
11.03.07.2034,110307,Blang Batee
11.03.07.2035,110307,Matang Peulawi
11.03.07.2036,110307,Cot Geulumpang
11.03.07.2037,110307,Alue Rambong
11.03.07.2038,110307,Cot Keh
11.03.08.2001,110308,Bayeun
11.03.08.2002,110308,Rantau Panjang
11.03.08.2003,110308,Alue Raya
11.03.08.2004,110308,Alue Kumba
11.03.08.2005,110308,Seuneubok Dalam
11.03.08.2006,110308,Alue Seuleumak
11.03.08.2007,110308,Sarah Kayee
11.03.08.2008,110308,Damar Siput
11.03.08.2009,110308,Simpang Peut
11.03.08.2010,110308,Simpang Aneuh
11.03.08.2011,110308,Alue Punti
11.03.08.2012,110308,Alue Kaul
11.03.08.2013,110308,Sarah Teube
11.03.08.2014,110308,Alue Tuwi
11.03.09.2001,110309,Peulalu
11.03.09.2002,110309,Nicah Awe
11.03.09.2003,110309,Alue Buloh Sa
11.03.09.2004,110309,Alue Buloh Dua
11.03.09.2005,110309,Teupin Breuh
11.03.09.2006,110309,Matang Rayeuk
11.03.09.2007,110309,Matang Kumbang
11.03.09.2008,110309,Blang Nie
11.03.09.2010,110309,Bantayan
11.03.09.2011,110309,Matang Weng
11.03.09.2012,110309,Alue Mulieng
11.03.09.2013,110309,Pucok Alue Dua
11.03.09.2014,110309,Gampong Blang
11.03.09.2015,110309,Keude Tuha
11.03.09.2016,110309,Kuala Simpang Ulim
11.03.09.2017,110309,Lampoh Rayeuk
11.03.09.2018,110309,Teupin Mamplam
11.03.09.2019,110309,Titi Baroh
11.03.09.2020,110309,Pucok Alue Sa
11.03.09.2021,110309,Pucok Alue Barat
11.03.09.2022,110309,Arakundo
11.03.09.2023,110309,Gampong Baro
11.03.09.2024,110309,Matang Seupeng
11.03.10.2001,110310,Paya Unou
11.03.10.2002,110310,Seuneubok Johan
11.03.10.2003,110310,Seuneubok Baro
11.03.10.2004,110310,Pulo Blang
11.03.10.2005,110310,Blang Barom
11.03.10.2006,110310,Seuneubok Dalam
11.03.10.2007,110310,Seuleumak Muda
11.03.10.2008,110310,Bhom Lama
11.03.10.2009,110310,Pasi Puteh
11.03.10.2010,110310,Alue Dua
11.03.10.2011,110310,Buket Pala
11.03.10.2012,110310,Mata Ie
11.03.10.2013,110310,Alue Udep
11.03.10.2014,110310,Seumali
11.03.10.2015,110310,Punti Payong
11.03.10.2016,110310,Paya Palas
11.03.10.2017,110310,Tampak
11.03.10.2018,110310,Kliet
11.03.10.2019,110310,Alue Geunteng
11.03.10.2020,110310,Pertamina
11.03.10.2021,110310,Alue Batee
11.03.10.2022,110310,Beurandang
11.03.10.2024,110310,Seumanah Jaya
11.03.11.2001,110311,Blang Seunong
11.03.11.2002,110311,Suka Damai
11.03.11.2003,110311,Pante Labu
11.03.11.2004,110311,Pante Rambong
11.03.11.2005,110311,Alue Ie Mirah
11.03.11.2006,110311,Seuneubok Tuha
11.03.11.2007,110311,Seuneubok Saboh
11.03.11.2008,110311,Buket Kareung
11.03.11.2009,110311,Buket Bata
11.03.11.2010,110311,Meunasah Tunong
11.03.11.2011,110311,Meunasah Teungoh
11.03.11.2012,110311,Keude Baro
11.03.11.2013,110311,Matang Perlak
11.03.11.2014,110311,Grong-grong
11.03.11.2015,110311,Matang Kruet
11.03.11.2016,110311,Meunasah Leubok
11.03.11.2017,110311,Pante Panah
11.03.11.2018,110311,Paya Demam Sa
11.03.11.2019,110311,Paya Demam Dua
11.03.11.2020,110311,Paya Demam Lhee
11.03.11.2021,110311,Matang Pudeng
11.03.11.2022,110311,Putoh Sa
11.03.11.2023,110311,Putoh Dua
11.03.11.2024,110311,Sah Raja
11.03.11.2025,110311,Sijudo
11.03.12.2001,110312,Madat
11.03.12.2002,110312,Matang Keupula Sa
11.03.12.2003,110312,Matang Keupula Dua
11.03.12.2004,110312,Matang Keupula Lhee
11.03.12.2005,110312,Ulee Ateung
11.03.12.2006,110312,Blang Ubit
11.03.12.2007,110312,Matang Guru
11.03.12.2008,110312,Pantee Bayam
11.03.12.2009,110312,Meunasah Asan
11.03.12.2010,110312,Meunasah Tingkeum
11.03.12.2011,110312,Lueng Dua
11.03.12.2012,110312,Lueng Peut
11.03.12.2013,110312,Paya Demam Peut
11.03.12.2014,110312,Abeuk Geulanteu
11.03.12.2015,110312,Rambong Lop
11.03.12.2016,110312,Tanjong Ara
11.03.12.2017,110312,Matang Jrok
11.03.12.2018,110312,Paya Naden
11.03.12.2019,110312,Tanjong Minjei
11.03.12.2020,110312,Pante Merbo
11.03.12.2021,110312,Blang Awe
11.03.12.2022,110312,Bintah
11.03.12.2023,110312,Seuneubok Pidie
11.03.12.2024,110312,Blang Andam
11.03.12.2025,110312,Matang Nibong
11.03.12.2026,110312,Lueng Sa
11.03.13.2001,110313,Seuneubok Bayu
11.03.13.2002,110313,Alue Ie Itam
11.03.13.2003,110313,Blang Nisan
11.03.13.2004,110313,Bandar Baro
11.03.13.2005,110313,Alue Patong
11.03.13.2006,110313,Alue Ie Mirah
11.03.13.2007,110313,Suka Makmur
11.03.13.2008,110313,Jambo Balee
11.03.13.2009,110313,Jambo Lubok
11.03.13.2010,110313,Seuneubok Cina
11.03.13.2011,110313,Pelita Sagop Jaya
11.03.13.2012,110313,Perkebunan Julok Rayeuk Selatan
11.03.13.2013,110313,Perkebunan Julok Rayeuk Utara
11.03.14.2001,110314,Seuneubok Buloh
11.03.14.2002,110314,Seuneubok Baro
11.03.14.2003,110314,Seuneubok Meureudu
11.03.14.2004,110314,Seuneubok Teupin Panah
11.03.14.2005,110314,Teupin Panah
11.03.14.2006,110314,Gampong Keumuneng
11.03.14.2007,110314,Keude Keumuneng
11.03.14.2008,110314,Keumuneng Lhok
11.03.14.2009,110314,Paya Awee
11.03.14.2010,110314,Paya Gaboh
11.03.14.2011,110314,Padang Kasah
11.03.14.2012,110314,Buket Teukuh
11.03.14.2013,110314,Buket Pu'uk
11.03.14.2014,110314,Blang Minjei
11.03.14.2015,110314,Alue Kumbang A
11.03.14.2016,110314,Alue Kumbang M
11.03.14.2017,110314,Alue Lhok
11.03.14.2018,110314,Seuneubok Buya
11.03.14.2019,110314,Seuneubok Drien
11.03.14.2020,110314,Bantayan Barat
11.03.14.2021,110314,Blang Guci
11.03.14.2022,110314,Buket Rumiya
11.03.14.2023,110314,Seuneubok Punti
11.03.14.2024,110314,Seuneubok Jalan
11.03.14.2025,110314,Seuneubok Dalam
11.03.15.2001,110315,Jalan Dua
11.03.15.2002,110315,Jambo Reuhat
11.03.15.2003,110315,Seuneubok Benteng
11.03.15.2004,110315,Seuneubok Pango
11.03.15.2005,110315,Seuneubok Simpang
11.03.15.2006,110315,Seuneubok Kandang
11.03.15.2007,110315,Ulee Jalan
11.03.15.2008,110315,Uram Jalan
11.03.15.2009,110315,Seuneubok Bayu
11.03.15.2010,110315,Blang Rambong
11.03.15.2011,110315,Buket Drien
11.03.15.2012,110315,Panton Rayeuk A
11.03.15.2013,110315,Panton Rayeuk B
11.03.15.2014,110315,Panton Rayeuk M
11.03.15.2015,110315,Panton Rayeuk T
11.03.15.2016,110315,Paya Laman
11.03.16.2001,110316,Gampong Keude
11.03.16.2002,110316,Meunasah Krueng
11.03.16.2003,110316,Kuta Baro
11.03.16.2004,110316,Alue Batee
11.03.16.2005,110316,Matang Rayeuk
11.03.16.2006,110316,Paya Bili Dua
11.03.16.2007,110316,Alue Ie Itam
11.03.16.2008,110316,Asan Rampak
11.03.16.2009,110316,Gampong Kuala
11.03.16.2010,110316,Paya Dua
11.03.16.2011,110316,Seuneubok Teungoh
11.03.16.2012,110316,Buket Kuta
11.03.16.2013,110316,Sama Dua
11.03.16.2014,110316,Blang Kuta
11.03.16.2015,110316,Blang Buket
11.03.16.2016,110316,Seuneubok Peunteut
11.03.16.2017,110316,Paya Bili Sa
11.03.17.2001,110317,Babah Krueng
11.03.17.2002,110317,Kruet Lintang
11.03.17.2003,110317,Jengki
11.03.17.2004,110317,Buket Meriam
11.03.17.2005,110317,Alue Gureb
11.03.17.2006,110317,Seuneubok Teupin
11.03.17.2007,110317,Seuneubok Teungoh
11.03.17.2008,110317,Alue Bugeng
11.03.17.2009,110317,Seuneubok Punti
11.03.17.2010,110317,Seumatang Keude
11.03.17.2011,110317,Seuneubok Jalan
11.03.17.2012,110317,Seuneubok Paya
11.03.17.2013,110317,Alue Tho
11.03.17.2014,110317,Seuneubok Rawang
11.03.17.2015,110317,Alue Bu Alue Nireh
11.03.17.2016,110317,Seuneubok Dalam
11.03.17.2017,110317,Seuneubok Lapang
11.03.17.2018,110317,Gelanggang Meurak
11.03.17.2019,110317,Alue Bu Alue Lhok
11.03.17.2020,110317,Tualang Pateng
11.03.18.2001,110318,Beusa Seberang
11.03.18.2002,110318,Mon Geudong
11.03.18.2003,110318,Paya Seungat
11.03.18.2004,110318,Teumpeun
11.03.18.2005,110318,Alue Bu Tuha
11.03.18.2006,110318,Alue Bu Jalan
11.03.18.2007,110318,Tanjong Tualang
11.03.18.2008,110318,Beringen
11.03.18.2009,110318,Kebon Tempeun
11.03.18.2010,110318,Paya Gajah
11.03.18.2011,110318,Kabu
11.03.18.2012,110318,Paya Biek
11.03.18.2013,110318,Beusa Baroh
11.03.18.2014,110318,Alue Bu Jalan Baroh
11.03.18.2015,110318,Alue Bu Tunong
11.03.19.2001,110319,Alue Rangan
11.03.19.2002,110319,Geulumpang Payong
11.03.19.2003,110319,Labuhan Keudee
11.03.19.2004,110319,Buket Seulamat
11.03.19.2005,110319,Buket Drien
11.03.19.2006,110319,Alue Itam
11.03.19.2007,110319,Paya Keutapang
11.03.19.2008,110319,Gajah Mentah
11.03.19.2009,110319,Seuneubok Pase
11.03.19.2010,110319,Seuneubok Aceh
11.03.19.2011,110319,Krueng Lingka
11.03.19.2012,110319,Sungai Simpang
11.03.19.2013,110319,Kuala Parek
11.03.20.2001,110320,Simpang Jernih
11.03.20.2002,110320,Batu Sumbang
11.03.20.2003,110320,Pante Kera
11.03.20.2004,110320,Rantau Panjang
11.03.20.2005,110320,Melidi
11.03.20.2006,110320,Tampur Paloh
11.03.20.2007,110320,Tampur Boor
11.03.20.2008,110320,HTI Rantau Naro
11.03.21.2001,110321,Meudang Ara
11.03.21.2002,110321,Gunong Putoh
11.03.21.2003,110321,Meunasah Aroen
11.03.21.2004,110321,Keude Dua
11.03.21.2005,110321,Seuneubok Lapang
11.03.21.2006,110321,Alue Jangat
11.03.21.2007,110321,Buket Peulawi
11.03.21.2008,110321,Lhok Panjoe
11.03.21.2009,110321,Seuneubok Aceh Baro
11.03.21.2010,110321,Pulo Blang
11.03.21.2011,110321,Lhok Dalam
11.03.21.2012,110321,Lhok Leumak
11.03.21.2013,110321,Seuneubok Kulam
11.03.21.2014,110321,Panton Meurebo
11.03.21.2015,110321,Seuneubok Teungoh
11.03.21.2016,110321,Lhok Meureu
11.03.22.2001,110322,Tunong Bugeng
11.03.22.2002,110322,Cempeudak
11.03.22.2003,110322,Buket Tufah
11.03.22.2004,110322,Tunong Ulee Gajah
11.03.22.2005,110322,Keudondong
11.03.22.2006,110322,Seuneubok Panton
11.03.22.2007,110322,Buket Teumpeun
11.03.22.2008,110322,Keude Blang
11.03.22.2009,110322,Paya Kruep
11.03.22.2010,110322,Tunong Paya Kruep
11.03.22.2011,110322,Alue Siwah
11.03.23.2001,110323,Keutapang Dua
11.03.23.2002,110323,Matang Rayeuk PP
11.03.23.2003,110323,Meunasah Jeumpa
11.03.23.2004,110323,Lhok Asahan
11.03.23.2005,110323,Tualang Dalam
11.03.23.2006,110323,Seuneubok Kuyun
11.03.23.2007,110323,Ulee Glee
11.03.23.2008,110323,Seuneubok Barat
11.03.23.2009,110323,Seuneubok Teungoh
11.03.23.2010,110323,Seuneubok Timu
11.03.23.2011,110323,Matang Bungong
11.03.23.2012,110323,Matang Rayeuk SMK
11.03.23.2013,110323,Seuneubok Dalam
11.03.24.2001,110324,Arul Pinang
11.03.24.2002,110324,Peunaron Baru
11.03.24.2003,110324,Peunaron Lama
11.03.24.2004,110324,Bukit Tiga
11.03.24.2006,110324,Sri Mulya
11.04.01.2003,110401,Delung Sekinel
11.04.01.2005,110401,Gelampang Gading
11.04.01.2006,110401,Gewat
11.04.01.2008,110401,Jamat
11.04.01.2009,110401,Kemerleng
11.04.01.2010,110401,Kute Baru
11.04.01.2011,110401,Kute Keramil
11.04.01.2012,110401,Kute Rayang
11.04.01.2013,110401,Kute Riyem
11.04.01.2014,110401,Kute Robel
11.04.01.2015,110401,Linge
11.04.01.2016,110401,Lumut
11.04.01.2018,110401,Mungkur
11.04.01.2019,110401,Owaq
11.04.01.2020,110401,Pantan Nangka
11.04.01.2021,110401,Penarun
11.04.01.2022,110401,Simpang Tige Uning
11.04.01.2023,110401,Umang
11.04.01.2024,110401,Despot Linge
11.04.01.2025,110401,Gemboyah
11.04.01.2031,110401,Arul Item
11.04.01.2032,110401,Ise-Ise
11.04.01.2033,110401,Kute Reje
11.04.01.2034,110401,Reje Payung
11.04.01.2035,110401,Pantan Reduk
11.04.01.2036,110401,Antara
11.04.02.2001,110402,Arul Gele
11.04.02.2002,110402,Arul Kumer
11.04.02.2003,110402,Burni Bius
11.04.02.2004,110402,Genting Gerbang
11.04.02.2005,110402,Gunung Singit
11.04.02.2007,110402,Pepayungen Angkup
11.04.02.2008,110402,Remesen
11.04.02.2009,110402,Rutih
11.04.02.2010,110402,Semelit Mutiara
11.04.02.2012,110402,Wih Porak
11.04.02.2013,110402,Wihni Bakong
11.04.02.2014,110402,Wihni Durin
11.04.02.2016,110402,Arul Putih
11.04.02.2017,110402,Arul Relem
11.04.02.2018,110402,Burni Bius Baru
11.04.02.2019,110402,Jerata
11.04.02.2022,110402,Paya Beke
11.04.02.2023,110402,Paya Pelu
11.04.02.2026,110402,Rebe Gedung
11.04.02.2027,110402,Reremal
11.04.02.2029,110402,Sanehen
11.04.02.2030,110402,Simpang Kemili
11.04.02.2031,110402,Tenebuk Kampung Baru
11.04.02.2032,110402,Terang Engon
11.04.02.2033,110402,Wih Pesam
11.04.02.2034,110402,Bius Utama
11.04.02.2035,110402,Mekar Indah
11.04.02.2036,110402,Mulie Jadi
11.04.02.2037,110402,Wih Bersih
11.04.02.2038,110402,Wih Sagi Indah
11.04.02.2039,110402,Arul Kumer Barat
11.04.02.2040,110402,Arul Kumer Timur
11.04.02.2041,110402,Arul Kumer Selatan
11.04.03.2001,110403,Blang Kolak I
11.04.03.2002,110403,Bebesan
11.04.03.2003,110403,Mongal
11.04.03.2004,110403,Daling
11.04.03.2005,110403,Tensaran
11.04.03.2006,110403,Lelabu
11.04.03.2007,110403,Blang Gele
11.04.03.2008,110403,Kemili
11.04.03.2009,110403,Tan Saril
11.04.03.2010,110403,Blang Kolak II
11.04.03.2011,110403,Umang
11.04.03.2012,110403,Simpang IV
11.04.03.2013,110403,Bahgie
11.04.03.2014,110403,Keramat Mupakat
11.04.03.2015,110403,Atu Gajah Reje Guru
11.04.03.2016,110403,Atu Tulu
11.04.03.2017,110403,Burbiah
11.04.03.2018,110403,Empus Talu
11.04.03.2019,110403,Gele Lah
11.04.03.2020,110403,Kebet
11.04.03.2021,110403,Lemah Burbana
11.04.03.2022,110403,Mah Bengi
11.04.03.2023,110403,Nunang Antara
11.04.03.2024,110403,Pendere Saril
11.04.03.2025,110403,Sadong Juru Mudi
11.04.03.2026,110403,Ulu Nuwih
11.04.03.2027,110403,Colo Blang Gele
11.04.03.2028,110403,Kala Kemili
11.04.07.2001,110407,Arul Badak
11.04.07.2004,110407,Berawang Baro
11.04.07.2008,110407,Gelelungi
11.04.07.2009,110407,Ie Relop
11.04.07.2010,110407,Kayu Kul
11.04.07.2011,110407,Kedelah
11.04.07.2012,110407,Kung
11.04.07.2013,110407,Kute Lintang
11.04.07.2014,110407,Lelumu
11.04.07.2016,110407,Paya Jeget
11.04.07.2017,110407,Pedekok
11.04.07.2018,110407,Pegasing
11.04.07.2019,110407,Pepalang
11.04.07.2021,110407,Simpang Kelaping
11.04.07.2024,110407,Tebuk
11.04.07.2025,110407,Terang Ulen
11.04.07.2026,110407,Ujung Gele
11.04.07.2029,110407,Wih Ilang
11.04.07.2030,110407,Wih Nareh
11.04.07.2031,110407,Wih Lah
11.04.07.2032,110407,Jejem
11.04.07.2033,110407,Jurusen
11.04.07.2034,110407,Kala Pegasing
11.04.07.2035,110407,Linung Ayu
11.04.07.2036,110407,Panangan Mata
11.04.07.2037,110407,Pantan Musara
11.04.07.2038,110407,Wih Terjun
11.04.07.2039,110407,Belang Bebangka
11.04.07.2040,110407,Uning
11.04.07.2041,110407,Uring
11.04.07.2042,110407,Suka Damai
11.04.08.2001,110408,Atu Payung
11.04.08.2002,110408,Bale Nosar
11.04.08.2003,110408,Bamil Nosar
11.04.08.2004,110408,Bewang
11.04.08.2005,110408,Dedamar
11.04.08.2006,110408,Genuren
11.04.08.2007,110408,Kala Bintang
11.04.08.2008,110408,Kala Segi
11.04.08.2009,110408,Kejurun Syiah Utama
11.04.08.2010,110408,Kelitu Sintep
11.04.08.2011,110408,Kuala I
11.04.08.2012,110408,Kuala II
11.04.08.2013,110408,Linung Bulen I
11.04.08.2014,110408,Linung Bulen II
11.04.08.2015,110408,Mengaya
11.04.08.2016,110408,Mude Nosar
11.04.08.2017,110408,Serule
11.04.08.2018,110408,Wakil Jalil
11.04.08.2019,110408,Wihlah Setie
11.04.08.2020,110408,Gegarang
11.04.08.2021,110408,Jamur Konyel
11.04.08.2022,110408,Merodot
11.04.08.2023,110408,Sintep
11.04.08.2024,110408,Gele Pulo
11.04.10.2001,110410,Bah
11.04.10.2002,110410,Blang Mancung
11.04.10.2003,110410,Bintang Pepara
11.04.10.2004,110410,Burlah
11.04.10.2005,110410,Buter
11.04.10.2006,110410,Cang Duri
11.04.10.2007,110410,Gelumpang Payung
11.04.10.2008,110410,Jaluk
11.04.10.2009,110410,Kala Ketol
11.04.10.2010,110410,Karang Ampar
11.04.10.2011,110410,Kekuyang
11.04.10.2012,110410,Kute Gelime
11.04.10.2013,110410,Pantan Penyo
11.04.10.2014,110410,Pantan Reduk
11.04.10.2015,110410,Pondok Balik
11.04.10.2016,110410,Rejewali
11.04.10.2017,110410,Serempah
11.04.10.2018,110410,Bergang
11.04.10.2019,110410,Blang Mancung Bawah
11.04.10.2020,110410,Buge Ara
11.04.10.2021,110410,Genting Bulen
11.04.10.2022,110410,Jalan Tengah
11.04.10.2023,110410,Jerata
11.04.10.2024,110410,Simpang Juli
11.04.10.2025,110410,Selon
11.04.11.2001,110411,Bukit Sama
11.04.11.2002,110411,Gunung Bukit
11.04.11.2003,110411,Jongok Meluem
11.04.11.2004,110411,Kelupak Mata
11.04.11.2005,110411,Lot Kala
11.04.11.2006,110411,Mendale
11.04.11.2007,110411,Paya Reje Tami Delem
